FID,MC,CODE11,CODE01,STATE,DISTRICT,SUBDIST,EXT_MIN_X,EXT_MIN_Y,EXT_MAX_X,EXT_MAX_Y
4562,9.10917500892E+017,917500892000000,945000500000000,Uttar Pradesh,Allahabad,Karchhana,81.788536172,25.146246003,82.083503545,25.422234447
4563,9.10917500895E+017,917500895000000,945000800000000,Uttar Pradesh,Allahabad,Koraon,81.754913481,24.804554007,82.321334861,25.087009011
4564,9.10917500894E+017,917500894000000,945000700000000,Uttar Pradesh,Allahabad,Meja,81.793670781,25.013931346,82.328315424,25.307107428
4565,9.10917500889E+017,917500889000000,945000200000000,Uttar Pradesh,Allahabad,Phulpur,81.878906378,25.318581394,82.15614297,25.742124523
4566,9.10917500888E+017,917500888000000,945000100000000,Uttar Pradesh,Allahabad,Soraon,81.59983044,25.478539751,82.014114127,25.748470769
4567,9.1091780091E+017,917800910000000,948000400000000,Uttar Pradesh,Ambedkar Nagar,Akbarpur,82.405807208,26.274536537,82.720206933,26.57049864
4568,9.10917800908E+017,917800908000000,948000200000000,Uttar Pradesh,Ambedkar Nagar,Allapur,82.792221042,26.275789897,83.134979419,26.537556785
4569,9.10917800911E+017,917800911000000, ,Uttar Pradesh,Ambedkar Nagar,Bhiti,82.221016094,26.312981499,82.467033278,26.576080868
4570,9.10917800909E+017,917800909000000,948000300000000,Uttar Pradesh,Ambedkar Nagar,Jalalpur,82.552062735,26.157453927,82.892478843,26.442833357
4571,9.10917800907E+017,917800907000000,948000100000000,Uttar Pradesh,Ambedkar Nagar,Tanda,82.452201581,26.378347082,82.902526664,26.649079508
4572,9.10916200842E+017,916200842000000,932000200000000,Uttar Pradesh,Auraiya,Auraiya,79.21015178,26.360965572,79.649795619,26.685859431
4573,9.10916200841E+017,916200841000000,932000100000000,Uttar Pradesh,Auraiya,Bidhuna,79.306968774,26.59188938,79.760765043,26.944809464
4574,9.10919100966E+017,919100966000000,961000300000000,Uttar Pradesh,Azamgarh,Azamgarh,83.062202696,25.843888621,83.376960637,26.121104273
4575,9.10919100964E+017,919100964000000,961000100000000,Uttar Pradesh,Azamgarh,Burhanpur,82.859672485,26.12835685,83.122726173,26.404985738
4576,9.10919100969E+017,919100969000000,961000600000000,Uttar Pradesh,Azamgarh,Lalganj,82.806113918,25.633300153,83.242065265,25.94375363
4577,9.1091910097E+017,919100970000000,961000700000000,Uttar Pradesh,Azamgarh,Mehnagar,82.998870693,25.752411043,83.356430186,25.964846668
4578,9.10919100967E+017,919100967000000,961000400000000,Uttar Pradesh,Azamgarh,Nizamabad,82.867599385,25.909124472,83.1258013,26.198721543
4579,9.10919100968E+017,919100968000000,961000500000000,Uttar Pradesh,Azamgarh,Phulpur,82.668739193,25.798821988,82.935829385,26.266024492
4580,9.10919100965E+017,919100965000000,961000200000000,Uttar Pradesh,Azamgarh,Sagri,83.064460778,26.072804588,83.50081656,26.394381474
4581,9.10913900736E+017,913900736000000,908000200000000,Uttar Pradesh,Baghpat,Baghpat,77.172226018,28.863631295,77.483169509,29.076919488
4582,9.10913900735E+017,913900735000000,908000100000000,Uttar Pradesh,Baghpat,Baraut,77.132698148,29.014865011,77.51419073,29.293231516
4583,9.10913900737E+017,913900737000000,908000300000000,Uttar Pradesh,Baghpat,Khekada,77.188385243,28.773384642,77.419555726,28.934834489
4584,9.10918000921E+017,918000921000000,951000300000000,Uttar Pradesh,Bahraich,Bahraich,81.499046466,27.263801953,81.999076907,27.722946975
4585,9.10918000922E+017,918000922000000,950000400000000,Uttar Pradesh,Bahraich,Kaiserganj,81.405891267,27.060363007,81.784210019,27.529561126
4586,9.1091800092E+017,918000920000000,950000200000000,Uttar Pradesh,Bahraich,Mahasi,81.293540892,27.33501341,81.644332723,27.766413695
4587,9.10918000919E+017,918000919000000,950000100000000,Uttar Pradesh,Bahraich,Nanpara,81.039329622,27.649670521,81.733505031,28.400418925
4588,9.1091930098E+017,919300980000000,963000600000000,Uttar Pradesh,Ballia,Bairia,84.356880154,25.672620403,84.638877642,25.941061133
4589,9.10919300978E+017,919300978000000,963000400000000,Uttar Pradesh,Ballia,Ballia,83.922905236,25.556693018,84.432739524,25.916350355
4590,9.10919300979E+017,919300979000000,963000500000000,Uttar Pradesh,Ballia,Bansdih,84.075370995,25.786021288,84.403236556,26.03709097
4591,9.10919300975E+017,919300975000000,963000100000000,Uttar Pradesh,Ballia,Belthara Road,83.677451898,25.97462218,83.957977335,26.188509004
4592,9.10919300977E+017,919300977000000,963000300000000,Uttar Pradesh,Ballia,Rasra,83.729545305,25.744913193,84.046104644,26.013102577
4593,9.10919300976E+017,919300976000000,963000200000000,Uttar Pradesh,Ballia,Sikanderpur,83.92124937,25.908256862,84.174820168,26.128472345
4594,9.10918200925E+017,918200925000000,952000100000000,Uttar Pradesh,Balrampur,Balrampur,82.026710615,27.290586782,82.438171081,27.840684129
4595,9.10918200926E+017,918200926000000,952000200000000,Uttar Pradesh,Balrampur,Tulsipur,82.147674538,27.32574566,82.766677736,27.724884961
4596,9.10918200927E+017,918200927000000,952000300000000,Uttar Pradesh,Balrampur,Utraula,82.208305624,27.054109989,82.569954043,27.423590761
4597,9.10917000873E+017,917000873000000,940000300000000,Uttar Pradesh,Banda,Atarra,80.399269198,25.047556453,80.857521043,25.460866684
4598,9.10917000872E+017,917000872000000,940000200000000,Uttar Pradesh,Banda,Baberu,80.495559776,25.368214377,81.039383052,25.724635247
4599,9.10917000871E+017,917000871000000,940000100000000,Uttar Pradesh,Banda,Banda,80.10420993,25.331259352,80.678619231,25.90782067
4600,9.10917000874E+017,917000874000000,940000400000000,Uttar Pradesh,Banda,Naraini,80.274894714,24.973676955,80.643936262,25.395775438
4601,9.10917600896E+017,917600896000000,946000100000000,Uttar Pradesh,Bara Banki,Fatehpur,80.927215707,26.987051057,81.370925976,27.353706797
4602,9.10917600901E+017,917600901000000,946000600000000,Uttar Pradesh,Bara Banki,Haidergarh,81.164543011,26.517918929,81.575164538,26.844070996
4603,9.10917600898E+017,917600898000000,946000300000000,Uttar Pradesh,Bara Banki,Nawabganj,81.023697034,26.717122222,81.424430707,27.117241037
4604,9.10917600897E+017,917600897000000,946000200000000,Uttar Pradesh,Bara Banki,Ramnagar,81.266845783,26.98680875,81.541198635,27.336005801
4605,9.109176009E+017,917600900000000,946000500000000,Uttar Pradesh,Bara Banki,Ramsanehighat,81.390785004,26.625317591,81.803657611,26.972178423
4606,9.10917600899E+017,917600899000000,946000400000000,Uttar Pradesh,Bara Banki,Sirauli Gauspur,81.347923228,26.843937971,81.64859758,27.064607757
4607,9.10915000786E+017,915000786000000,920000300000000,Uttar Pradesh,Bareilly,Aonla,78.982554393,28.130963212,79.45356745,28.507349962
4608,9.10915000784E+017,915000784000000,920000100000000,Uttar Pradesh,Bareilly,Baheri,79.31623064,28.559667988,79.689087072,28.882337802
4609,9.10915000787E+017,915000787000000,920000400000000,Uttar Pradesh,Bareilly,Bareilly,79.259071379,28.180519814,79.634376669,28.584601393
4610,9.10915000789E+017,915000789000000,920000600000000,Uttar Pradesh,Bareilly,Faridpur,79.417434615,27.976792308,79.742896885,28.329401373
4611,9.10915000785E+017,915000785000000,920000200000000,Uttar Pradesh,Bareilly,Meerganj,79.113571265,28.357484127,79.406601042,28.720095155
4612,9.10915000788E+017,915000788000000,920000500000000,Uttar Pradesh,Bareilly,Nawabganj,79.468124337,28.300879803,79.792320311,28.606306126
4613,9.10918500939E+017,918500939000000,955000300000000,Uttar Pradesh,Basti,Basti,82.614937094,26.550358433,82.978347778,26.887556314
4614,9.10918500937E+017,918500937000000,955000100000000,Uttar Pradesh,Basti,Bhanpur,82.558731346,26.843939676,82.817710895,27.121851736
4615,9.10918500938E+017,918500938000000,955000200000000,Uttar Pradesh,Basti,Harraiya,82.223441796,26.597446209,82.718391204,26.998395034
4616,9.1091850094E+017,918500940000000, ,Uttar Pradesh,Basti,Rudhauli,82.700966141,26.845804373,82.931716983,27.066352355
4617,9.10913400713E+017,913400713000000,903000200000000,Uttar Pradesh,Bijnor,Bijnor,78.002250681,29.195262028,78.346130336,29.636797692
4618,9.10913400716E+017,913400716000000,903000500000000,Uttar Pradesh,Bijnor,Chandpur,78.105911357,29.02617295,78.539001509,29.266680684
4619,9.10913400715E+017,913400715000000,903000400000000,Uttar Pradesh,Bijnor,Dhampur,78.3083802,29.071866764,78.935287457,29.487369726
4620,9.10913400714E+017,913400714000000,903000300000000,Uttar Pradesh,Bijnor,Nagina,78.293746914,29.337895275,78.762000875,29.693762093
4621,9.10913400712E+017,913400712000000,903000100000000,Uttar Pradesh,Bijnor,Najibabad,78.10198975,29.394741221,78.516418424,29.787113873
4622,9.1091490078E+017,914900780000000,919000300000000,Uttar Pradesh,Budaun,Bilsi,78.656013506,28.005478897,79.075058129,28.335388224
4623,9.10914900779E+017,914900779000000,919000200000000,Uttar Pradesh,Budaun,Bisauli,78.668670558,28.114064821,79.13067641,28.479167831
4624,9.10914900782E+017,914900782000000,919000500000000,Uttar Pradesh,Budaun,Budaun,78.80654151,27.828091662,79.31964887,28.182148824
4625,9.10914900783E+017,914900783000000,919000600000000,Uttar Pradesh,Budaun,Dataganj,79.13974196,27.649253662,79.527603067,28.156238328
4626,9.10914900778E+017,914900778000000,919000100000000,Uttar Pradesh,Budaun,Gunnaur,78.284217917,28.060051593,78.670532376,28.468691763
4627,9.10914900781E+017,914900781000000,919000400000000,Uttar Pradesh,Budaun,Sahaswan,78.585746917,27.946508986,78.900688201,28.275698246
4628,9.10914200748E+017,914200748000000,911000400000000,Uttar Pradesh,Bulandshahr,Anupshahr,77.990127531,28.294376538,78.317672739,28.492950774
4629,9.10914200746E+017,914200746000000,911000200000000,Uttar Pradesh,Bulandshahr,Bulandshahr,77.682388282,28.277405049,78.01597594,28.626269383
4630,9.10914200749E+017,914200749000000,911000500000000,Uttar Pradesh,Bulandshahr,Debai,78.122039785,28.095813048,78.493141184,28.3248456
4631,9.10914200751E+017,914200751000000,911000700000000,Uttar Pradesh,Bulandshahr,Khurja,77.652999704,28.068656881,78.026466391,28.338725264
4632,9.1091420075E+017,914200750000000,911000600000000,Uttar Pradesh,Bulandshahr,Shikarpur,77.853820873,28.066542688,78.207061833,28.390878338
4633,9.10914200747E+017,914200747000000,911000300000000,Uttar Pradesh,Bulandshahr,Siana,77.83861539,28.42613943,78.275512732,28.710495952
4634,9.10914200745E+017,914200745000000,911000100000000,Uttar Pradesh,Bulandshahr,Sikandrabad,77.60423309,28.21997845,77.807670677,28.591881675
4635,9.10919600994E+017,919600994000000,966000300000000,Uttar Pradesh,Chandauli,Chakia,83.059257554,24.711726096,83.403755188,25.161855702
4636,9.10919600993E+017,919600993000000,966000200000000,Uttar Pradesh,Chandauli,Chandauli,83.012512439,25.136215128,83.555014951,25.379383253
4637,9.10919600992E+017,919600992000000,966000100000000,Uttar Pradesh,Chandauli,Sakaldiha,83.130737272,25.237882437,83.536094598,25.528841204
4638,9.10917100875E+017,917100875000000,941000100000000,Uttar Pradesh,Chitrakoot,Karwi,80.633483891,24.886102454,81.270942467,25.54135639
4639,9.10917100876E+017,917100876000000,941000200000000,Uttar Pradesh,Chitrakoot,Mau,81.118209727,25.069097485,81.564422746,25.396837846
4640,9.10919000961E+017,919000961000000,960000300000000,Uttar Pradesh,Deoria,Barhaj,83.620002518,26.152324618,83.899245974,26.416025975
4641,9.10919000963E+017,919000963000000,960000500000000,Uttar Pradesh,Deoria,Bhatpar Rani,83.944969369,26.191863169,84.190727094,26.442543209
4642,9.10919000959E+017,919000959000000,960000100000000,Uttar Pradesh,Deoria,Deoria,83.619689795,26.38641006,84.058044116,26.753685204
4643,9.1091900096E+017,919000960000000,960000200000000,Uttar Pradesh,Deoria,Rudrapur,83.479706082,26.32549567,83.740249449,26.577460543
4644,9.10919000962E+017,919000962000000,960000400000000,Uttar Pradesh,Deoria,Salempur,83.801475308,26.087559608,84.057891811,26.446022745
4645,9.10920101007E+017,920101007000000,917000300000000,Uttar Pradesh,Etah,Aliganj,78.900421049,27.321085825,79.275093098,27.641079728
4646,9.10920101008E+017,920101008000000,917000400000000,Uttar Pradesh,Etah,Etah,78.416053827,27.32922271,78.929008531,27.788520726
4647,9.10920101009E+017,920101009000000,917000500000000,Uttar Pradesh,Etah,Jalesar,78.117736805,27.345569583,78.515800556,27.587081782
4648,9.10916100839E+017,916100839000000,931000400000000,Uttar Pradesh,Etawah,Bharthana,79.090728815,26.584702405,79.352951189,26.98668617
4649,9.1091610084E+017,916100840000000,931000500000000,Uttar Pradesh,Etawah,Chakarnagar,78.986686224,26.422234959,79.307388215,26.717049453
4650,9.10916100838E+017,916100838000000,931000300000000,Uttar Pradesh,Etawah,Etawah,78.77938876,26.62892938,79.206901664,27.004015206
4651,9.10916100836E+017,916100836000000,931000100000000,Uttar Pradesh,Etawah,Jaswantnagar,78.742202673,26.801460006,79.019523728,26.971371433
4652,9.10916100837E+017,916100837000000,931000200000000,Uttar Pradesh,Etawah,Saifai,78.907256959,26.829275263,79.132553017,26.996750388
4653,9.10917700906E+017,917700906000000,947000500000000,Uttar Pradesh,Faizabad,Bikapur,81.995368645,26.40282322,82.332252208,26.656011294
4654,9.10917700905E+017,917700905000000,947000400000000,Uttar Pradesh,Faizabad,Faizabad,82.066711157,26.539797082,82.479629304,26.815371634
4655,9.10917700903E+017,917700903000000,947000200000000,Uttar Pradesh,Faizabad,Milkipur,81.676795798,26.490289302,82.076591185,26.719940898
4656,9.10917700902E+017,917700902000000,947000100000000,Uttar Pradesh,Faizabad,Rudauli,81.535217205,26.57847612,81.853606934,26.870877915
4657,9.10917700904E+017,917700904000000,947000300000000,Uttar Pradesh,Faizabad,Sohawal,81.79657724,26.61965844,82.207794391,26.833357682
4658,9.10915900831E+017,915900831000000,929000200000000,Uttar Pradesh,Farrukhabad,Amritpur,79.530250408,27.226363346,79.746955732,27.637779495
4659,9.10915900832E+017,915900832000000,929000300000000,Uttar Pradesh,Farrukhabad,Farrukhabad,79.248107871,27.155637844,79.727325403,27.464456673
4660,9.1091590083E+017,915900830000000,929000100000000,Uttar Pradesh,Farrukhabad,Kaimganj,79.132019159,27.350543279,79.587959438,27.707858872
4661,9.10917200877E+017,917200877000000,942000100000000,Uttar Pradesh,Fatehpur,Bindki,80.215545608,25.84747888,80.813865549,26.223787718
4662,9.10917200878E+017,917200878000000,942000200000000,Uttar Pradesh,Fatehpur,Fatehpur,80.464279021,25.670899063,81.093063251,26.07214466
4663,9.10917200879E+017,917200879000000,942000300000000,Uttar Pradesh,Fatehpur,Khaga,80.944847122,25.437089106,81.336784141,26.012562687
4664,9.10914700772E+017,914700772000000,916000200000000,Uttar Pradesh,Firozabad,Firozabad,78.298904339,26.998015528,78.531387406,27.369601411
4665,9.10914700773E+017,914700773000000,916000300000000,Uttar Pradesh,Firozabad,Jasrana,78.434020966,27.142580745,78.759368868,27.501265625
4666,9.10914700774E+017,914700774000000,916000400000000,Uttar Pradesh,Firozabad,Shikohabad,78.449951169,26.874461056,78.820793208,27.188076215
4667,9.10914700771E+017,914700771000000,916000100000000,Uttar Pradesh,Firozabad,Tundla,78.200447106,27.069040176,78.379158085,27.391173079
4668,9.10914100742E+017,914100742000000,910000100000000,Uttar Pradesh,Gautam Buddha Nagar,Dadri,77.30310065,28.421440339,77.657860142,28.662168567
4669,9.10914100743E+017,914100743000000,910000200000000,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,77.346305967,28.231526953,77.664581131,28.538512144
4670,9.10914100744E+017,914100744000000,910000300000000,Uttar Pradesh,Gautam Buddha Nagar,Jewar,77.4810792,28.086227957,77.731200887,28.279799417
4671,9.10914000741E+017,914000741000000,909000400000000,Uttar Pradesh,Ghaziabad,Garhmukteshwar,77.929038971,28.612004413,78.209434594,28.864981889
4672,9.10914000739E+017,914000739000000,909000200000000,Uttar Pradesh,Ghaziabad,Ghaziabad,77.204666152,28.617333598,77.625404394,28.830398178
4673,9.1091400074E+017,914000740000000,909000300000000,Uttar Pradesh,Ghaziabad,Hapur,77.537910633,28.531257908,77.968429629,28.863042259
4674,9.10914000738E+017,914000738000000,909000100000000,Uttar Pradesh,Ghaziabad,Modinagar,77.398086601,28.718576837,77.718124432,28.923126934
4675,9.10919500989E+017,919500989000000,965000300000000,Uttar Pradesh,Ghazipur,Ghazipur,83.403716812,25.387927482,83.708145111,25.879157741
4676,9.10919500987E+017,919500987000000,965000100000000,Uttar Pradesh,Ghazipur,Jakhania,83.191367836,25.60366734,83.535011388,25.846382235
4677,9.1091950099E+017,919500990000000,965000400000000,Uttar Pradesh,Ghazipur,Mohammadabad,83.592666632,25.506687559,83.963913252,25.891045539
4678,9.10919500988E+017,919500988000000,965000200000000,Uttar Pradesh,Ghazipur,Saidpur,83.064353656,25.459294243,83.501220625,25.700121357
4679,9.10919500991E+017,919500991000000,965000500000000,Uttar Pradesh,Ghazipur,Zamania,83.499542283,25.30316925,83.881225292,25.599189743
4680,9.10918300929E+017,918300929000000,953000200000000,Uttar Pradesh,Gonda,Colonelganj,81.51686841,26.890844692,81.914344605,27.329010417
4681,9.10918300928E+017,918300928000000,953000100000000,Uttar Pradesh,Gonda,Gonda,81.836425481,27.025541094,82.275512547,27.4391813
4682,9.10918300931E+017,918300931000000,953000400000000,Uttar Pradesh,Gonda,Mankapur,82.080238161,26.901101783,82.616615516,27.165265491
4683,9.1091830093E+017,918300930000000,953000300000000,Uttar Pradesh,Gonda,Tarabganj,81.750625585,26.77506812,82.298065135,27.117861046
4684,9.10918800952E+017,918800952000000,958000500000000,Uttar Pradesh,Gorakhpur,Bansgaon,83.286445697,26.35032361,83.536605617,26.622423602
4685,9.10918800948E+017,918800948000000,958000100000000,Uttar Pradesh,Gorakhpur,Campierganj,83.125823795,26.887182374,83.381591853,27.10853764
4686,9.10918800951E+017,918800951000000,958000400000000,Uttar Pradesh,Gorakhpur,Chauri Chaura,83.433524921,26.485639141,83.634269443,26.748864469
4687,9.10918800954E+017,918800954000000,958000700000000,Uttar Pradesh,Gorakhpur,Gola,83.212311024,26.214540099,83.672134306,26.504065634
4688,9.1091880095E+017,918800950000000,958000300000000,Uttar Pradesh,Gorakhpur,Gorakhpur,83.225151038,26.587563539,83.620308182,26.968712626
4689,9.10918800953E+017,918800953000000,958000600000000,Uttar Pradesh,Gorakhpur,Khajni,83.070800679,26.381633854,83.332282779,26.719900982
4690,9.10918800949E+017,918800949000000,958000200000000,Uttar Pradesh,Gorakhpur,Sahjanwa,83.08563984,26.596847593,83.362167366,26.901150534
4691,9.10916800864E+017,916800864000000,938000100000000,Uttar Pradesh,Hamirpur,Hamirpur,79.844696005,25.708544603,80.352569589,26.159306137
4692,9.10916800867E+017,916800867000000,938000300000000,Uttar Pradesh,Hamirpur,Maudaha,79.705230795,25.48252315,80.35111999,25.907021789
4693,9.10916800865E+017,916800865000000,938000200000000,Uttar Pradesh,Hamirpur,Rath,79.360656639,25.473906972,79.754554711,25.787747645
4694,9.10916800866E+017,916800866000000, ,Uttar Pradesh,Hamirpur,Sarila,79.363532881,25.657540417,79.909667824,25.929760789
